Date,Open,High,Low,Close,Adj Close,Volume
14/2/2007,10.421,10.882,10.41,10.802,9.921521,49005000
15/2/2007,10.8,10.88,10.709,10.804,9.923357,34999000
16/2/2007,10.801,10.912,10.605,10.832,9.949075,20471000
20/2/2007,10.832,10.85,10.654,10.782,9.903149,19803000
21/2/2007,10.765,10.925,10.566,10.729,9.854472,20648000
22/2/2007,10.79,10.9,10.511,10.59,9.726802,21767000
23/2/2007,10.59,10.657,10.372,10.457,9.604638,30432000
26/2/2007,10.482,10.6,10.35,10.406,9.557796,11669000
27/2/2007,10.175,10.59,9.999,10.3,9.460434,51236000
28/2/2007,10.3,10.73,10.201,10.718,9.844366,35401000
1/3/2007,10.527,10.79,10.231,10.629,9.762622,38166000
2/3/2007,10.54,10.75,10.281,10.306,9.46595,18023000
5/3/2007,10.115,10.42,10.09,10.094,9.271231,29906000
6/3/2007,10.278,10.471,10.244,10.399,9.551373,31967000
7/3/2007,10.399,10.41,9.94,9.972,9.159175,51432000
8/3/2007,10.12,10.34,9.928,10.276,9.438398,63268000
9/3/2007,10.37,10.425,10.075,10.236,9.401659,34646000
12/3/2007,10.201,10.35,10.139,10.325,9.483401,20854000
13/3/2007,10.251,10.503,10.17,10.386,9.539429,46278000
14/3/2007,10.371,10.62,10.235,10.55,9.69006,35349000
15/3/2007,10.55,10.615,10.453,10.526,9.668019,19609000
16/3/2007,10.534,10.593,10.474,10.527,9.668941,15751000
19/3/2007,10.552,10.757,10.552,10.689,9.817732,23120000
20/3/2007,10.7,10.791,10.64,10.749,9.872841,16206000
21/3/2007,10.726,11.232,10.676,11.07,10.167675,38077000
22/3/2007,11.1,11.1,10.9,10.957,10.06389,13239000
23/3/2007,10.95,11,10.902,10.986,10.090521,6348000
26/3/2007,10.87,10.925,10.756,10.848,9.96377,17044000
27/3/2007,10.836,10.836,10.654,10.725,9.850798,14708000
28/3/2007,10.66,10.793,10.58,10.668,9.798446,14781000
29/3/2007,10.74,10.768,10.575,10.719,9.845284,7855000
30/3/2007,10.735,10.8,10.584,10.624,9.758031,7578000
2/4/2007,10.71,10.782,10.593,10.696,9.824162,17479000
3/4/2007,10.875,10.94,10.811,10.853,9.968365,15394000
4/4/2007,10.889,10.895,10.625,10.721,9.860753,19401000
5/4/2007,10.755,10.834,10.74,10.801,9.934338,5559000
9/4/2007,10.84,10.879,10.72,10.834,9.964683,6124000
10/4/2007,10.89,11.14,10.777,11.001,10.11829,26531000
11/4/2007,11.001,11.051,10.9,10.981,10.09989,11034000
12/4/2007,10.956,11.022,10.885,10.982,10.100807,7762000
13/4/2007,10.995,11.105,10.888,10.94,10.06218,7612000
16/4/2007,11,11.018,10.853,10.94,10.06218,12008000
17/4/2007,10.952,11.079,10.892,10.965,10.085175,9546000
18/4/2007,10.966,11.004,10.907,10.921,10.0447,8459000
19/4/2007,10.883,11.017,10.82,10.933,10.055741,6797000
20/4/2007,11.03,11.088,10.929,11.01,10.12656,11008000
23/4/2007,11,11.06,10.95,11.004,10.121044,13499000
24/4/2007,11,11.007,10.764,10.81,9.942612,11928000
25/4/2007,10.825,10.957,10.765,10.934,10.056663,10207000
26/4/2007,10.948,11.05,10.804,10.856,9.98492,9821000
27/4/2007,10.83,11.466,10.796,11.41,10.49447,43062000
30/4/2007,11.425,11.797,11.147,11.168,10.271888,38711000
1/5/2007,11.12,11.558,11.101,11.485,10.56345,34290000
2/5/2007,12.567,13.015,12.43,12.635,11.621175,160434000
3/5/2007,12.701,13.515,12.65,13.482,12.400212,84794000
4/5/2007,13.58,13.595,13.204,13.466,12.385497,44950000
7/5/2007,13.43,13.874,13.29,13.411,12.334911,44291000
8/5/2007,13.55,13.719,13.35,13.705,12.605317,32483000
9/5/2007,13.698,14.232,13.633,13.955,12.835259,41856000
10/5/2007,14.046,14.324,13.8,13.882,12.768115,49973000
11/5/2007,13.91,14.227,13.52,13.883,12.769033,59698000
14/5/2007,13.884,13.959,13.459,13.535,12.448956,39195000
15/5/2007,13.463,13.841,13.4,13.544,12.457234,23010000
16/5/2007,13.544,13.677,13.353,13.619,12.526217,21332000
17/5/2007,13.629,13.8,13.52,13.609,12.517025,15159000
18/5/2007,13.653,13.829,13.489,13.805,12.697294,24626000
21/5/2007,13.725,14.127,13.685,13.951,12.831581,27556000
22/5/2007,14.092,14.096,13.824,13.873,12.759836,16378000
23/5/2007,14.098,14.356,13.938,14.013,12.888606,43780000
24/5/2007,14.09,14.162,13.758,13.898,12.782835,29119000
25/5/2007,13.943,14.017,13.826,13.907,12.791109,14528000
29/5/2007,14.195,14.599,14.102,14.406,13.250072,58825000
30/5/2007,14.369,14.766,14.251,14.713,13.532442,46089000
31/5/2007,14.854,15.331,14.801,14.955,13.755016,54012000
1/6/2007,15.101,15.223,14.966,15.11,13.89758,31536000
4/6/2007,15.002,15.172,14.966,15.125,13.911379,14693000
5/6/2007,15.095,15.095,14.661,14.92,13.722827,37777000
6/6/2007,14.84,14.84,14.581,14.702,13.522322,22644000
7/6/2007,14.702,14.918,13.81,13.941,12.82238,62604000
8/6/2007,13.906,14.714,13.518,14.358,13.205919,66562000
11/6/2007,14.416,14.632,14.007,14.16,13.023809,47441000
12/6/2007,14.17,14.624,14.07,14.531,13.365039,50805000
13/6/2007,14.665,15.15,14.561,15.03,13.823997,51915000
14/6/2007,15.01,15.269,14.809,15.029,13.823082,30468000
15/6/2007,15.22,15.824,15.216,15.765,14.500023,47955000
18/6/2007,15.941,16.482,15.823,16.462,15.141095,61167000
19/6/2007,16.424999,16.721001,16.150999,16.527,15.200881,54075000
20/6/2007,16.608999,16.940001,16.278,16.346001,15.034404,59046000
21/6/2007,16.24,16.490999,15.818,16.469,15.147532,57840000
22/6/2007,16.521,16.843,16.421,16.843,15.491527,46219000
25/6/2007,16.9,16.9,16.065001,16.195,14.895518,38693000
26/6/2007,16.35,16.537001,16.000999,16.181999,14.883566,44164000
27/6/2007,16.184999,16.452,15.78,16.302999,14.994855,32075000
28/6/2007,16.313,16.573,16.124001,16.478001,15.155815,19710000
29/6/2007,16.608999,16.719,16.374001,16.587,15.269966,25935000
2/7/2007,16.549999,16.749001,16.5,16.618,15.298505,27866000
3/7/2007,16.698,16.747,16.191999,16.221001,14.933028,13224000
5/7/2007,16.275999,16.395,16.063,16.171,14.886997,17590000
6/7/2007,16.200001,16.284,15.955,16.190001,14.904489,19056000
9/7/2007,16.200001,16.437,16.01,16.122,14.841889,19613000
10/7/2007,16.025,16.075001,15.67,15.835,14.577681,24125000
11/7/2007,15.899,15.985,15.558,15.635,14.393559,30506000
12/7/2007,15.799,16.851,15.731,16.787001,15.454089,58223000
13/7/2007,16.780001,17.459999,16.603001,16.921,15.577447,63705000
16/7/2007,16.799999,17.282,16.799999,16.971001,15.623478,28161000
17/7/2007,17.159,17.236,16.802999,16.924,15.580207,19898000
18/7/2007,16.781,16.959,16.656,16.882999,15.542464,21465000
19/7/2007,17.089001,17.25,16.737,16.743,15.413583,38193000
20/7/2007,16.700001,16.891001,16.264999,16.528,15.215652,37079000
23/7/2007,16.549999,16.9,16.542,16.76,15.429223,16295000
24/7/2007,16.552,16.552,15.731,15.877,14.616343,34124000
25/7/2007,16,16.379,15.783,16.110001,14.830839,36035000
26/7/2007,15.83,16.08,15.222,15.872,14.611739,36319000
27/7/2007,15.857,15.99,15.2,15.403,14.17998,24598000
30/7/2007,15.646,16.503,15.51,16.459,15.152136,32945000
31/7/2007,16.844999,17.052,16,16.08,14.803224,35926000
1/8/2007,15.082,15.245,13.9,15,13.808979,128976000
2/8/2007,14.7,14.78,13.93,14.262,13.129575,56492000
3/8/2007,14.06,14.065,12.817,13.126,12.083781,69662000
6/8/2007,13.211,13.848,12.346,13.762,12.669271,86900000
7/8/2007,13.612,14.502,13.5,14.427,13.281475,70508000
8/8/2007,14.584,15,14.4,14.802,13.626699,47432000
9/8/2007,14.257,14.651,14.1,14.128,13.006217,38111000
10/8/2007,13.93,13.995,13.351,13.84,12.741086,43183000
13/8/2007,14.25,14.313,13.602,13.659,12.57445,36105000
14/8/2007,13.475,13.644,13.14,13.352,12.291832,37510000
15/8/2007,13.396,13.57,12.899,12.904,11.879404,33143000
16/8/2007,12.42,13.966,12,13,11.967783,72229000
17/8/2007,13.578,13.91,13.05,13.7,12.612203,50876000
20/8/2007,13.957,14.106,13.631,13.79,12.695052,28936000
21/8/2007,13.9,14.264,13.8,14.016,12.903109,21066000
22/8/2007,14.225,14.547,14.133,14.482,13.332105,26579000
23/8/2007,14.587,14.6,13.851,14.229,13.099195,28979000
24/8/2007,14.225,14.225,13.817,13.983,12.872731,21411000
27/8/2007,13.843,14.091,13.685,13.825,12.727276,17320000
28/8/2007,13.643,13.75,13.01,13.212,12.162948,43370000
29/8/2007,13.343,13.51,13.001,13.342,12.282625,32859000
30/8/2007,13.1,13.445,13.025,13.247,12.195167,21816000
31/8/2007,13.57,13.944,13.496,13.699,12.611276,26836000
4/9/2007,13.827,13.99,13.615,13.824,12.726356,18774000
5/9/2007,13.675,13.675,13.429,13.556,12.47963,18708000
6/9/2007,13.791,13.798,13.406,13.477,12.406907,14021000
7/9/2007,13.11,13.203,12.954,13.021,11.987114,24775000
10/9/2007,13.072,13.196,12.663,12.971,11.941081,26566000
11/9/2007,13.005,13.451,13.005,13.217,12.16755,21414000
12/9/2007,13.25,13.736,13.111,13.683,12.596551,20314000
13/9/2007,13.87,14.236,13.506,13.95,12.842347,30850000
14/9/2007,13.778,13.899,13.577,13.785,12.690449,17735000
17/9/2007,13.744,13.825,13.5,13.672,12.586423,13905000
18/9/2007,13.818,14.894,13.58,14.581,13.423251,51943000
19/9/2007,14.901,15.2,14.69,14.95,13.762946,46679000
20/9/2007,15,15.15,14.812,14.951,13.763868,19478000
21/9/2007,15.09,15.19,14.642,14.656,13.49229,20380000
24/9/2007,14.75,14.762,13.885,14.226,13.096436,51088000
25/9/2007,14.036,14.38,13.918,14.299,13.163639,39858000
26/9/2007,14.297,14.439,14,14.285,13.150749,27927000
27/9/2007,14.426,14.997,14.158,14.8,13.624856,41029000
28/9/2007,14.682,15.223,14.523,14.797,13.622096,45856000
1/10/2007,14.773,15.488,14.773,15.337,14.11922,37139000
2/10/2007,15.474,15.524,15.163,15.298,14.083313,19175000
3/10/2007,15.2,16.035,15.179,15.694,14.447878,52716000
4/10/2007,15.769,16.339001,15.766,16.155001,14.872272,32499000
5/10/2007,16.43,16.487,15.953,16.246,14.956044,20242000
8/10/2007,16.299999,16.389,15.874,16.236,14.946836,18732000
9/10/2007,16.325001,16.450001,16.201,16.268999,14.977214,21574000
10/10/2007,16.247999,16.724001,16.200001,16.482,15.173306,35650000
11/10/2007,16.531,16.931999,15.821,16.184,14.898968,41314000
12/10/2007,16.263,16.495001,16.166,16.320999,15.025091,17367000
15/10/2007,16.320999,16.365,15.63,15.791,14.537171,25584000
16/10/2007,15.639,15.7,15.416,15.56,14.324512,22804000
17/10/2007,15.8,15.839,15.135,15.461,14.247108,25717000
18/10/2007,15.325,15.546,15.1,15.372,14.165095,18625000
19/10/2007,15.325,15.407,15.036,15.16,13.969741,17249000
22/10/2007,14.999,15.368,14.536,14.659,13.508074,55353000
23/10/2007,14.936,15.239,14.725,14.833,13.668411,44903000
24/10/2007,14.8,14.8,14.315,14.73,13.573499,33190000
25/10/2007,14.701,15.249,14.435,15.138,13.94947,83902000
26/10/2007,15.399,15.968,15.399,15.703,14.470106,28525000
29/10/2007,15.91,16.155001,15.691,15.735,14.499594,16100000
30/10/2007,15.806,15.833,15.368,15.715,14.481165,30701000
31/10/2007,17.75,19.478001,17.41,18.990999,17.499945,202782000
1/11/2007,18.606001,19.855,18.535,18.948,17.460331,96031000
2/11/2007,19.174999,19.6,18.722,19.004,17.51193,49532000
5/11/2007,18.561001,19.056,18.231001,18.593,17.133205,41508000
6/11/2007,19.246,20.299999,18.931999,19.940001,18.374443,77781000
7/11/2007,19.9,20.198,19.421,19.948,18.381813,51340000
8/11/2007,20.002001,20.097,18.275,19.143999,17.64094,46869000
9/11/2007,18.5,19.950001,18.4,19.299999,17.784691,43357000
12/11/2007,19.083,19.642,18.025,18.188,16.760006,42963000
13/11/2007,18.341999,19.223,18.341999,18.881001,17.398602,30036000
14/11/2007,19.423,19.423,18.603001,18.677,17.210613,21584000
15/11/2007,18.5,18.847,18.209999,18.488001,17.036451,20744000
16/11/2007,18.6,18.698999,17.950001,18.487,17.035528,25890000
19/11/2007,18.287001,18.698,17.85,18.190001,16.761854,24432000
20/11/2007,18.35,18.731001,17.558001,18.212,16.782125,23650000
21/11/2007,17.929001,18.4,17.65,18.091999,16.671541,24148000
23/11/2007,18.360001,18.382,17.929001,18.110001,16.688128,6567000
26/11/2007,18.375,18.848,18.112,18.121,16.698261,25251000
27/11/2007,18.448999,18.759001,17.950001,18.386,16.942448,30418000
28/11/2007,18.669001,19.809999,18.6,19.559999,18.024279,53001000
29/11/2007,19.5,20.299,19.4,19.774,18.221478,38497000
30/11/2007,20.466,20.643,19.686001,20.065001,18.489639,32381000
3/12/2007,20,20.448999,19.705,20.188,18.60298,27006000
4/12/2007,20,20.091999,19.451,19.579,18.041796,27743000
5/12/2007,20,20.25,19.643999,20.007,18.436193,28582000
6/12/2007,20.099001,20.832001,19.9,20.601999,18.984476,39270000
7/12/2007,20.662001,21.174999,20.450001,20.959999,19.314362,35354000
10/12/2007,21.1,21.843,21.099001,21.546,19.854347,32820000
11/12/2007,21.933001,22.718,21.504,21.75,20.042343,87330000
12/12/2007,22.438999,22.525,21.218,21.389999,19.710611,43313000
13/12/2007,21.299999,22.488001,21.155001,22.32,20.567581,47987000
14/12/2007,22.033001,22.319,21.315001,21.656,19.955719,36783000
17/12/2007,21.657,21.657,20.202999,20.493,18.884029,41145000
18/12/2007,20.85,20.870001,19.85,20.177,18.592831,37059000
19/12/2007,19.976999,21.299999,19.75,21.233999,19.566847,44661000
20/12/2007,21.556,21.700001,20.320999,20.674999,19.051739,41105000
21/12/2007,20.976999,21.235001,20.356001,21.235001,19.56778,50920000
24/12/2007,21.200001,21.395,20.968,21.212,19.546583,10526000
26/12/2007,20.889999,21.075001,20.700001,20.948,19.303299,12477000
27/12/2007,20.9,21.596001,20.805,21.003,19.353985,20166000
28/12/2007,21.115,21.347,20.851,21,19.351227,9901000
31/12/2007,21.013,21.740999,21.013,21.52,19.830402,13115000
2/1/2008,21.790001,22.028999,21.26,21.468,19.782475,20156000
3/1/2008,21.455999,21.504999,20.513,21.212,19.546583,28994000
4/1/2008,20.482,20.92,19.844,20.118999,18.539391,38427000
7/1/2008,20.171,20.198999,18.743999,20.051001,18.476732,43861000
8/1/2008,20.091,20.77,19.599001,19.799999,18.245434,33315000
9/1/2008,19.700001,20.021,18.965,19.658001,18.128326,38939000
10/1/2008,19.087999,19.879999,18.511999,19.599001,18.073915,49088000
11/1/2008,18.950001,18.951,17.625,17.917,16.522799,114625000
14/1/2008,18.055,18.190001,17.354,17.822001,16.43519,61119000
15/1/2008,17.375,18.146,17.254,17.5,16.138241,48097000
16/1/2008,17.32,17.987,16.961,17.552999,16.187126,46756000
17/1/2008,17.427999,17.969,17.427999,17.688,16.311615,43309000
18/1/2008,17.858,17.975,17.337999,17.462,16.103199,38220000
22/1/2008,16.400999,18.492001,16.082001,18.216999,16.799458,52866000
23/1/2008,17.879999,19.527,17.042999,19.259001,17.760366,59780000
24/1/2008,19.405001,19.409,18.493,19.177999,17.685671,31668000
25/1/2008,19.351,19.6,18.750999,19.343,17.837833,31981000
28/1/2008,19.040001,19.382,18.429001,18.9,17.429306,33537000
29/1/2008,18.900999,19.243,18.450001,19.146,17.656158,33954000
30/1/2008,19.004999,19.771,18.799999,18.9,17.429306,37193000
31/1/2008,20.601999,21.844999,19.959999,20.700001,19.089247,110865000
1/2/2008,21.066999,21.735001,20.966,21.542,19.865726,45387000
4/2/2008,21.5,22.225,21.431,21.6,19.919201,35336000
5/2/2008,21.375999,21.599001,20.587999,20.677999,19.068951,39437000
6/2/2008,20.799999,20.799999,19.885,20.495001,18.900194,49293000
7/2/2008,20.201,20.51,19.516001,20.087999,18.524857,38501000
8/2/2008,20.299999,20.659,19.962999,20.561001,18.961058,29215000
11/2/2008,20.708,20.993,20.275999,20.611,19.007166,22626000
12/2/2008,20.879,21.458,20.200001,20.4,18.812576,29338000
13/2/2008,20.639999,20.702999,20.271999,20.476,18.882666,21069000
14/2/2008,20.400999,20.549999,19.712,20.223,18.649349,26902000
15/2/2008,20.059,20.695999,19.783001,20.6,18.997017,29219000
19/2/2008,20.801001,20.945,20.141001,20.42,18.831026,18023000
20/2/2008,20.049999,20.940001,19.934,20.822001,19.201748,23530000
21/2/2008,20.625,21.045,20.173,20.448,18.856848,22454000
22/2/2008,20.51,20.547001,19.799999,20.348,18.764641,49754000
25/2/2008,20.135,20.200001,18.983999,19.844999,18.300772,71620000
26/2/2008,19.85,20.099001,19.291,19.587999,18.063765,30785000
27/2/2008,19.4,19.622,18.875,19.118999,17.63126,32077000
28/2/2008,18.924999,19.715,18.725,19.469999,17.954952,29401000
29/2/2008,19.264999,19.379,18.962,19,17.521526,20681000
3/3/2008,18.83,19.59,18.57,18.856001,17.388737,28706000
4/3/2008,18.799999,19.341999,18.500999,19.247,17.749306,35603000
5/3/2008,19.275,19.479,18.987,19.1,17.613745,22551000
6/3/2008,19,19.120001,18.903,18.999001,17.520599,24381000
7/3/2008,18.757999,19.355,18.638,19.250999,17.752985,46011000
10/3/2008,19.212,19.596001,18.992001,19.15,17.659851,33419000
11/3/2008,19.49,19.698999,18.358,19.584,18.060078,62841000
12/3/2008,19.5,20.75,19.42,20.389999,18.803364,38828000
13/3/2008,19.899,21.291,19.649,20.972,19.340075,56327000
14/3/2008,21.299999,21.540001,20.4,20.865,19.241402,43383000
17/3/2008,20.190001,20.674999,19.302999,20.152,18.583887,43204000
18/3/2008,20.5,21.544001,20.049999,21.025,19.388941,45757000
19/3/2008,21.551001,22,20.726999,20.839001,19.21743,94190000
20/3/2008,20.66,22.246,20.237,22.038,20.32312,58150000
24/3/2008,22.23,23.035,21.475,21.65,19.965315,55200000
25/3/2008,21.816,23,21.556999,22.497999,20.747332,43698000
26/3/2008,22.43,22.745001,22.110001,22.285,20.5509,19641000
27/3/2008,22.493,22.65,22.004999,22.07,20.352629,19559000
28/3/2008,22.245001,22.263,21.549999,21.76,20.066759,17260000
31/3/2008,21.799999,22.299,21.476999,22.299,20.563812,18218000
1/4/2008,22.674,23.375,22.450001,22.959999,21.173372,39142000
2/4/2008,22.937,23,22.334,22.375,20.633904,21940000
3/4/2008,22.200001,23.125,22.200001,23.125,21.325535,25037000
4/4/2008,23.197001,23.285,22.528,22.657,20.893955,19508000
7/4/2008,22.893999,23.282,22.524,22.625,20.878267,19722000
8/4/2008,22.530001,23.280001,22.528,23.146999,21.359962,23586000
9/4/2008,23.200001,23.618999,22.681,22.875,21.108973,22073000
10/4/2008,23.121,23.237,22.603001,22.892,21.124655,19732000
11/4/2008,22.575001,23.098,22.535,22.860001,21.095119,16114000
14/4/2008,22.752001,23,22.205,22.709999,20.956703,23535000
15/4/2008,22.809999,22.950001,21.985001,22.468,20.733391,25930000
16/4/2008,22.657,23.186001,22.313,23.047001,21.267687,23099000
17/4/2008,23,23.179001,22.745001,23.049999,21.270454,10528000
18/4/2008,23.440001,23.922001,23.200001,23.371,21.566679,28231000
21/4/2008,23.466999,23.844,23.101999,23.6,21.777992,17696000
22/4/2008,23.672001,23.898001,23.398001,23.462,21.650656,11480000
23/4/2008,23.372,23.726,23.15,23.393999,21.587893,14534000
24/4/2008,23.462,24.125999,23.150999,23.955,22.105591,16895000
25/4/2008,24.493999,24.525,23.676001,23.739,21.906275,20232000
28/4/2008,23.931,24.25,23.556999,24.25,22.377811,27719000
29/4/2008,26.106001,27.872,25.799999,27.398001,25.28278,131290000
30/4/2008,27.6,28.296,27.5,27.816,25.668499,43698000
1/5/2008,27.948999,29.764999,27.662001,29.393999,27.124676,54672000
2/5/2008,29.808001,29.84,28.184999,28.504,26.303387,44699000
5/5/2008,28.212,29.4,28.202,29.08,26.834921,21558000
6/5/2008,29.094,30.143,28.905001,29.601999,27.31662,36255000
7/5/2008,29.605,30.094,29.101,29.101,26.854296,28805000
8/5/2008,29.405001,29.405001,28.700001,29.341,27.075768,22814000
9/5/2008,29.155001,29.541,28.535,28.684999,26.470407,18315000
12/5/2008,28.656,29.298,28.23,29.025999,26.785088,23204000
13/5/2008,29.186001,29.27,28.660999,28.879999,26.65036,12926000
14/5/2008,29.200001,29.52,28.549999,28.646,26.434418,24036000
15/5/2008,28.764999,28.868,28.424999,28.677,26.463034,16355000
16/5/2008,28.799999,28.879999,28.059999,28.34,26.152052,19805000
19/5/2008,28.351,28.591,27.801001,28,25.838305,19982000
20/5/2008,27.823,27.914,27.320999,27.764999,25.621441,19104000
21/5/2008,27.74,28.605,27.618999,27.865,25.713715,28607000
22/5/2008,27.629999,28.25,27.226,27.59,25.459949,21482000
23/5/2008,27.233,27.549999,27.045,27.322001,25.212645,12553000
27/5/2008,27.400999,27.941,27.283001,27.875999,25.723869,14332000
28/5/2008,28.209999,28.688999,27.830999,28.688999,26.474104,31363000
29/5/2008,29.465,31.695999,29.452,30.9,28.514402,130014000
30/5/2008,31.099001,32.029999,30.459999,30.865,28.482107,60183000
2/6/2008,30.926001,32,30.257,32,29.529484,50620000
3/6/2008,31.386999,31.399,30.235001,30.74,28.366756,93913000
4/6/2008,30.745001,30.959999,29.454,29.74,27.443964,66160000
5/6/2008,29.951,30.615999,29.544001,30.615999,28.252337,45959000
6/6/2008,30.228001,30.242001,29.481001,29.573,27.289854,29383000
9/6/2008,29.709999,29.886,27.641001,29.139999,26.890278,55137000
10/6/2008,28.524,29.541,28.337,28.605,26.396585,26190000
11/6/2008,28.743999,28.802,27.716,27.921,25.7654,23577000
12/6/2008,28.219999,28.968,28.187,28.440001,26.244333,31296000
13/6/2008,28.620001,29.372999,28.620001,29.246,26.988106,21436000
16/6/2008,29.198999,29.9,28.9,29.447001,27.173595,17072000
17/6/2008,29.983999,29.983999,29.033001,29.221001,26.965027,15706000
18/6/2008,29.1,29.481001,28.544001,29.309,27.04624,18943000
19/6/2008,29.259001,29.780001,28.858,29.26,27.001026,24155000
20/6/2008,29,29.447001,28.301001,28.400999,26.208336,26934000
23/6/2008,28.552999,28.922001,28,28.252001,26.070843,18468000
24/6/2008,28.122,28.375,27.52,28.037001,25.872437,33647000
25/6/2008,29.110001,29.516001,28.75,28.979,26.741716,38692000
26/6/2008,28.551001,28.594,26.801001,27.573,25.444263,47652000
27/6/2008,27.500999,27.797001,26.704,27.172001,25.074217,39815000
30/6/2008,27.299999,27.65,26.540001,26.552,24.502094,27996000
1/7/2008,26.25,27.077999,25.85,26.334999,24.301844,42526000
2/7/2008,26.684999,26.938,25.1,25.549,23.576529,40692000
3/7/2008,25.813,25.98,25.049999,25.374001,23.415045,15778000
7/7/2008,25.679001,25.910999,24.334,24.610001,22.710018,40381000
8/7/2008,24.796,26.499001,23.742001,26.424999,24.384897,66434000
9/7/2008,26.243999,26.49,24.965,25.125,23.198425,34122000
10/7/2008,25.200001,25.801001,24.503,25.32,23.378475,38299000
11/7/2008,25.569,26.098,25.325001,25.735001,23.761654,53063000
14/7/2008,26.299999,26.337,25.323,25.75,23.775503,30862000
15/7/2008,25.5,25.9,24.27,25.037001,23.117174,47649000
16/7/2008,25.287001,27.120001,25.082001,27.120001,25.040455,69679000
17/7/2008,27.495001,29.096001,27.299999,28.6,26.406965,178722000
18/7/2008,28.538,28.816,27.9,28.086,25.932377,44996000
21/7/2008,28.414,28.465,26.673,26.790001,24.735758,47389000
22/7/2008,25.9,27.487,25.452999,27.385,25.28513,58522000
23/7/2008,27.473,27.652,26.811001,27.1,25.02199,33621000
24/7/2008,27.013,27.384001,25.700001,25.848,23.86599,36463000
25/7/2008,25.907,26.542999,25.5,26.355,24.334106,35026000
28/7/2008,26.49,26.947001,25.26,25.370001,23.424639,33925000
29/7/2008,25.503,26.353001,25.503,26.209999,24.20023,33567000
30/7/2008,26.799,27.200001,26.115,27.073,24.997053,39491000
31/7/2008,24.669001,25.618,23.747999,24.415001,22.542879,160568000
1/8/2008,24.047001,24.264999,22.549,23.726999,21.907621,111075000
4/8/2008,23.299,24,22.912001,23.091999,21.321314,41515000
5/8/2008,23.281,23.711,23.049999,23.711,21.892845,37083000
6/8/2008,23.5,23.584999,22.702,23.200001,21.421034,45159000
7/8/2008,22.693001,22.938,22.5,22.5,20.774706,34699000
8/8/2008,22.495001,23.51,22.1,23.212999,21.433031,37477000
11/8/2008,23.257,24.035,23.201,23.514999,21.711878,33941000
12/8/2008,23.299999,23.431999,22.878,23.091999,21.321314,23156000
13/8/2008,22.881001,23.715,22.791,23.35,21.559538,23760000
14/8/2008,23.202999,23.764999,23.1,23.587999,21.779287,18220000
15/8/2008,23.691,24,23.58,23.895,22.062742,21072000
18/8/2008,24.055,24.49,23.639999,23.791,21.966717,26162000
19/8/2008,23.9,24.291,23.32,23.857,22.027658,23806000
20/8/2008,23.957001,24.399,23.856001,24.332001,22.466246,18713000
21/8/2008,24.160999,24.273001,23.76,24.125999,22.276028,15150000
22/8/2008,24.357,24.469,24.025,24.164,22.311117,14534000
25/8/2008,24.004,24.284,23.42,23.42,21.624163,12574000
26/8/2008,23.51,23.763,23.157,23.674999,21.859615,15516000
27/8/2008,23.576,23.726,23.232,23.697001,21.879923,17120000
28/8/2008,23.75,24.247999,23.657,24.247999,22.388672,19125000
29/8/2008,24.1,24.34,23.962999,24.254999,22.39514,13108000
2/9/2008,24.587999,24.799999,23.663,23.92,22.085815,19330000
3/9/2008,23.9,24.002001,22.385,22.962999,21.202204,37675000
4/9/2008,22.580999,22.704,21.469999,21.603001,19.946499,38979000
5/9/2008,21.294001,22.169001,20.792999,22.143999,20.446007,54677000
8/9/2008,23.035999,23.1,21.139999,21.941,20.258575,43685000
9/9/2008,22.103001,22.23,20.643,20.67,19.08503,42655000
10/9/2008,20.719999,21.65,20.57,21.332001,19.696272,32759000
11/9/2008,20.799999,22.58,20.52,22.559999,20.830111,39959000
12/9/2008,22.1,22.580999,21.905001,22.382,20.665756,20259000
15/9/2008,21.306,21.778999,21.007999,21.177,19.55316,38490000
16/9/2008,20.709999,21.808001,20.191999,21.481001,19.833847,36421000
17/9/2008,21.002001,21.299999,18.875,19.6,18.097082,75806000
18/9/2008,19.85,21.413,18.207001,20.853001,19.254,69888000
19/9/2008,22.122999,23.9,21.5,22.518,20.791327,81860000
22/9/2008,22.5,22.525,20.238001,20.238001,18.686159,47090000
23/9/2008,20.473,20.785,19.700001,19.799999,18.281744,35176000
24/9/2008,20.002001,20.275999,19.306999,19.434999,17.944723,30168000
25/9/2008,19.618999,19.799999,18.851,19.035999,17.576328,44080000
26/9/2008,18.299999,18.6,17.827999,18.507,17.0879,48386000
29/9/2008,17.999001,18.125,15.06,16.802999,15.51455,94509000
30/9/2008,16.843,18.184,16.780001,17.733,16.373236,45565000
1/10/2008,17.723,17.723,16.334,17.134001,15.820177,39524000
2/10/2008,16.700001,16.979,15.759,16.013,14.78513,37716000
3/10/2008,16.205,17.184,16.02,16.02,14.791596,41917000
6/10/2008,15.116,17.09,14.8,16.740999,15.457312,54245000
7/10/2008,16.972,17.149,15.528,15.87,14.653092,46915000
8/10/2008,15.122,17.433001,14.985,16.354,15.11427,78642000
9/10/2008,17.007999,17.212999,15.498,15.57,14.389702,46233000
10/10/2008,14.674,16.153,14,15.171,14.02094,71283000
13/10/2008,16.045,17.799999,15.665,17.360001,16.044008,43379000
14/10/2008,18.389999,18.43,16.524,17.407,16.087439,42357000
15/10/2008,17.048,17.176001,15,15.355,14.190997,51063000
16/10/2008,15.574,15.8,14.372,15.668,14.480271,56496000
